title,post_date,edit_date,contributor_id,contributor_rank,message_text,post_moderation,category,url
More Connects to win more of the work you love,2/6/21 5:39,2/6/21 9:17,c5d5af6fceddaddf,ActiveMember,"Greeting!Hello, Upwork I have faced a little problem. Such as today I have called an interview at 6:07 am withAhmed Fathy. But I have no got 10 free connects for this. What's the problem.**Edited for Community Guidelines**",**Edited**,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/6/21 4:26,,572de966c12e53d8,ActiveMember,"Hi, I had given 3 interviews but did not get connects for any of the interview. Please help.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/4/21 21:22,,5051685704a4d3a1,ActiveMember,"Hello, there everyone, I hope that everyone is fine and doing well. I have one question regarding me connects. I have free membership My total connects are 128, and expiry is 28 Feb. So my question is, Are my connects with be rolled over in free memberships, after 28 Feb.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/7/21 12:35,,6258f0374e71a6b8,ActiveMember,"Hi,Please check it for me. I'm talking about the recent job I have started, you can see in my jobs in progress.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/4/21 23:32,,ea321098cfd2c17e,ActiveMember,"I don't receive any connects so far, and I've checked my connects history and it is very clear that I don't receive those connects (3proposal) from the past few days. It's been 3days.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/5/21 4:56,,083d4a448e31c44d,ActiveMember,but i never got my connects on closed job without being hired,Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/2/21 10:14,,6fa6bd66453f19d5,ActiveMember,It was mentioned that every month a freelancer basic account will be given 10 free connects. I exhausted my previous connects and am awaiting for the new connects of Feb month but haven't received any. Can anyone suggest why or when do these connects are availed every month ?,Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/3/21 11:01,,5d9fcb9a03468048,AceContributor,"Hi, in the last 3/4 days, I won 2 interviews, but I didn't receive free connects, as before this, whenever I qualified for an interview, free connects was provided to me.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
More Connects to win more of the work you love,2/2/21 8:38,,26a1ddf1ece151eb,AceContributor,I don't have money to buy single connect now. Can you connect me to a Team.Here is my profile:https://www.upwork.com/freelancers/~01668d288197d2c963,Unedited,Announcements,https://community.upwork.com/t5/Announcements/More-Connects-to-win-more-of-the-work-you-love/td-p/837593
Identity Verified badge soon required for all earning freelancers,1/28/21 7:45,,e2eaa13f879b75c4,ActiveMember,"cannot verify my account, ive been under lockdown and then medical restrictions after major surgery and my driver's liscense expired, i *cannot* safely go to the SOS (and i moved from same medical issues), im supposed to ""verify"" my account exactly how? it seems this was not thought out well with the current pandemic and stay in place orders still in effect in many places, AND SOS appointments MONTHS away",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,2/11/21 2:49,,56f8df2a0ca5933c,ActiveMember,The identity Verification tab is not visible in the profile setting,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,2/16/20 23:24,,634433f40f0e1f24,ActiveMember,"Hello,I got the email to verify my ID for the ID VERIFY BEDGE. I tried to complete the process multiple times but it is not accepting my ID proof because there is only ""VIKAS"" in my government ID proof and here my ID is ""Vikas K"". There is no last name in my government ID proof but Upwork does not accept the ID proof without the last name. Now, Upwork is not verifying my ID and also not providing the option to verify ID with a Video call. I am an Indian nationalist. Kindly help me in verifying my ID that I can earn a verified badge. I have government ID proof with photo.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,3/3/21 10:27,,3f393486473837ea,ActiveMember,HI.I don't have access to verify my account why is it so anyone can help?,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,3/6/21 3:52,,696aa4e02b5c325d,ActiveMember,"I have a situation because the California motor vehicle office was closed when my ID expired and. I went to renew it on February 20th, prior to starting work on here. They say it is taking up to 8 weeks, now I am working on here I have 2 jobs and cant get paid. Help, we are a husband and wife couple but it wouldnt take my husbands either even through his is not expired.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,3/13/21 10:33,,6b32220ce7997617,Moderator,"HiVasyl,I checked and it doesn't look like you are required to complete any verification process at the moment. The team will let you know if there is a need for any verification process in the future.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,8/23/19 3:20,,f2f7074a367fd9e7,Moderator,"HiStanislav,I just checked your account and can confirm that you have successfully completed the verification.If you have any additional questions let me know, thank you.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,12/9/20 6:42,,fb49102e19a00b77,ActiveMember,"Hi,I want to start using Upwork more. I have a profile since 2015 but now I am trying to use Upwork to get more work. However, I am not seeing Identity Verification. I want to get the blue tick.Can someone please help!",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,2/19/21 13:01,,5032a9b5a0518bd8,Moderator,"HiVasyl,Could you please click on my picture next to this post and send me a private message with more info about the account you need help with?Thanks!",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,12/31/20 6:19,,5811c1f982b994cf,ActiveMember,Visual identitiy not working :/ Authentication is ok. I cannot do Visual Verification.,Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,1/6/21 8:24,1/6/21 9:33,fce71e1ecc312591,ActiveMember,"I have lost my government ID, so I get an electronic ID (Adhar Card) and submit it for the identity verification process but the msg encountered is (We’re unable to process your ID at this time. You may be able to add your ID again later). My original id which I ordered is taken up to 15 days to get and the Upwork notification shows (Identity by 01/05/2021 UTC to continue winning jobs on Upwork). Please guide me.**Edited forCommunity Guidelines**",**Edited**,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
Identity Verified badge soon required for all earning freelancers,1/11/21 6:42,,4e6dd84746655059,ActiveMember,"Hello,I am currently freelancing under my married surname. However, Upwork has asked me to submit a verification identity until this Friday to keep working.The problem is I don't think I have any ID that shows my new surname, though I did plan to get one before, I wasn't allowed to go out due to COVID restrictions in the country because I am pregnant.I do have a marriage certificate available. Can someone help me out please? Thank you.",Unedited,Announcements,https://community.upwork.com/t5/Announcements/Identity-Verified-badge-soon-required-for-all-earning/td-p/609136
